"id","latitude","longitude","type","brand","taken","pickedup","imageUri","ByteArrayImage","X"
"8647","'95AEE7CD-EC4E-4BAD-9C25-D03FB4B3BB19'",52.336194,4.912975," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5748_17253417772_l.jpg'"," ''",NA
"8648","'A4A520A0-B3DC-45D4-BABC-A5AADA8EAE5F'",52.36713,4.879277," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5748_17587570079_l.jpg'"," ''",NA
"8649","'F0B9831F-CA8E-4535-A7B5-BFBF09AC3DB0'",52.336613,4.912519," Aluminium blikje"," Foco"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5749_16632718054_l.jpg'"," ''",NA
"8650","'8F08DF84-0628-46DD-93BA-7142D3D3FB5E'",52.368236,4.878261," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5749_17771129552_l.jpg'"," ''",NA
"8651","'B0D0DB2C-D1E9-471D-AE08-01A248DEE623'",52.369688,4.877569," Aluminium blikje"," Coca Cola"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5750_17747506386_l.jpg'"," ''",NA
"8652","'6695FC31-5CA4-4E0E-997B-43920B9ED844'",52.369688,4.877544," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5751_17153472453_l.jpg'"," ''",NA
"8653","'36A97621-70A1-4437-9268-65FB04FFD989'",52.336575,4.912261," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5751_17229211646_l.jpg'"," ''",NA
"8654","'455805FA-939C-46BE-A2CE-26D567704A97'",52.336577,4.912297," Kleine PET-fles"," deli2go"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5752_17067629360_l.jpg'"," ''",NA
"8655","'E3CFDDC5-B4E1-46EF-9A1C-965F30901684'",52.369786,4.877483," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5752_17771126352_l.jpg'"," ''",NA
"8656","'754162A4-6838-4119-8EAF-DC7361154E0F'",52.369791,4.877505," Aluminium blikje"," Minute Maid"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5754_17151326674_l.jpg'"," ''",NA
"8657","'59952E06-D9F8-4187-8833-8BAF4E9D5766'",52.370033,4.877369," Kartonnen pakje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5755_17153470103_l.jpg'"," ''",NA
"8658","'45568255-ED0B-4A5C-86C5-0B0C337FEE05'",52.336186,4.913025," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5756_17255195605_l.jpg'"," ''",NA
"8659","'DECB9DF4-782F-4C40-B7E8-59D0A16A8285'",52.335852,4.912963," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5757_17047757657_l.jpg'"," ''",NA
"8660","'72A2C6BD-07E1-4596-96DF-ABB1DAE93967'",52.370094,4.877205," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5757_17771124542_l.jpg'"," ''",NA
"8661","'A24AA081-3655-496B-8D31-5447A87402AC'",52.3355,4.912855," Kleine PET-fles"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5758_16634971563_l.jpg'"," ''",NA
"8662","'1D8C7986-23FE-4068-B4F2-11DF0A7A9B5B'",52.370091,4.877136," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5758_17771124282_l.jpg'"," ''",NA
"8663","'0800EE54-3BFF-4A9C-9219-88B7C2443FC2'",52.370127,4.877197," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5759_17153468573_l.jpg'"," ''",NA
"8664","'BBBE3AC3-382D-4C23-B3B9-AFD3D4E2FE37'",52.335572,4.912944," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5759_17253416002_l.jpg'"," ''",NA
"8665","'30AC30DA-6C75-4372-AF64-8397EDCD0415'",52.334713,4.91323," Aluminium blikje"," Fanta"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5760_17067628230_l.jpg'"," ''",NA
"8666","'082E7A8E-E8B2-4FE5-BCD7-B3013519E241'",52.370266,4.877086," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5761_17151323394_l.jpg'"," ''",NA
"8667","'9E6EC4DF-03A6-48A5-975C-9B679BC2F328'",52.370244,4.877119," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5762_17151322354_l.jpg'"," ''",NA
"8668","'ACEC1894-EA26-4B88-9297-9DCE5BD1E38D'",52.37183,4.876," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5763_17153465603_l.jpg'"," ''",NA
"8669","'209E8C4D-13C9-4FAA-9EAF-89572A3A9667'",52.373058,4.876058," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5764_17151320104_l.jpg'"," ''",NA
"8670","'18976EC8-7E42-4828-862F-4CDBADF2C17E'",52.38285,4.880175," Kleine PET-fles"," AA"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5765_17774242671_l.jpg'"," ''",NA
"8671","'B81D6BCA-FF2D-4A95-B680-46A436DD8CAC'",52.382958,4.87988," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5766_17586267960_l.jpg'"," ''",NA
"8672","'01411A87-5E83-4C76-99D1-F4D1A5AA95B8'",52.388516,4.858683," Kleine PET-fles"," Freeway"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5784_17781298145_l.jpg'"," ''",NA
"8673","'39E30CC2-0077-48D8-8E57-B96B7A416DCE'",52.387683,4.858038," Kleine PET-fles"," Freeway"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5786_17595042879_l.jpg'"," ''",NA
"8674","'7B441680-0CA4-4F2D-A697-D7749F83515C'",52.388363,4.857772," Aluminium blikje"," Malibu"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5787_17160929863_l.jpg'"," ''",NA
"8675","'02047A99-ADD6-464B-8C7F-944806D4FF48'",52.388669,4.856136," Aluminium blikje"," Bullit"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5788_17781697791_l.jpg'"," ''",NA
"8676","'E1C474D9-31F1-4BCE-931E-C7D294BAD723'",52.388713,4.856794," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5789_17778522082_l.jpg'"," ''",NA
"8677","'14E4ABE3-8A34-4188-81F4-B88564E96925'",52.38888,4.857083," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5790_17593666040_l.jpg'"," ''",NA
"8678","'72C51CBA-A26E-4D2B-847B-DC9856A97AE1'",52.388758,4.857066," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5791_17158697674_l.jpg'"," ''",NA
"8679","'7C2040BB-D251-4053-8FE0-C5B588749DED'",52.388725,4.857024," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5792_17754865866_l.jpg'"," ''",NA
"8680","'AFC141D7-C71A-45F4-A1CD-6B759F0A366E'",52.388694,4.857125," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5793_17594891779_l.jpg'"," ''",NA
"8681","'793B1767-84BA-43D0-A7BB-BA64B44B1F37'",52.382438,4.861747," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5795_17158646294_l.jpg'"," ''",NA
"8682","'72C40D49-F51F-485A-8159-ABF5F4F47977'",52.386558,4.871786," Aluminium blikje"," Lipton"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5796_17593322658_l.jpg'"," ''",NA
"8683","'B7CC73A5-EF8C-44FE-8750-3D6371C32F55'",52.497452,4.961227," Kleine PET-fles"," Dalphin"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5798_17085701468_l.jpg'"," ''",NA
"8684","'B119E87C-4B7C-4BD4-93B8-59736EAA1B4D'",52.384738,4.883455," Aluminium blikje"," Bavaria"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5798_17593560770_l.jpg'"," ''",NA
"8685","'998990C9-8937-4051-838E-9092471467A9'",52.497436,4.961213," Kartonnen pakje"," Fruitfris"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5799_17273467155_l.jpg'"," ''",NA
"8686","'114DE163-5457-4817-A18C-B2BD8E5DB415'",52.38483,4.883563," Aluminium blikje"," Coca Cola"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5799_17781051375_l.jpg'"," ''",NA
"8687","'AA3FC72A-4208-4019-BD10-62DF863FD3D9'",52.497452,4.961205," Kartonnen pakje"," Fruitfris"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5800_17085941610_l.jpg'"," ''",NA
"8688","'184B62D6-8F5A-4522-9352-A9A46376A495'",52.38483,4.88358," Aluminium blikje"," Bavaria"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5800_17158577184_l.jpg'"," ''",NA
"8689","'550C7BAA-A1E5-4A18-B474-952F4CD3C05E'",52.497875,4.960411," Aluminium blikje"," Fernandes"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5801_17271682922_l.jpg'"," ''",NA
"8690","'07BA8C53-BBF2-4840-97F8-F66C5D83562D'",52.384808,4.883797," Aluminium blikje"," AH Basic"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5801_17778342862_l.jpg'"," ''",NA
"8691","'8DD803B4-5586-4D0E-86E4-E90741D2E099'",52.498202,4.960111," Aluminium blikje"," Bullit"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5802_17085700108_l.jpg'"," ''",NA
"8692","'C4B4399A-77A3-40AC-92AB-56355444AC1A'",52.384441,4.883541," Aluminium blikje"," Dommelsch"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5803_17599580309_l.jpg'"," ''",NA
"8693","'CD15197F-903F-4A19-9B09-F2AEAA013B3B'",52.500533,4.957166," Aluminium blikje"," Schultenbrau"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5804_17085699858_l.jpg'"," ''",NA
"8694","'CEE67872-753D-4948-B025-0B0275FC1C54'",52.383216,4.886286," Aluminium blikje"," Bullit"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5804_17786270211_l.jpg'"," ''",NA
"8695","'E3599952-CD5F-443A-9731-D8A131664B30'",52.382786,4.887174," Anders"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5805_17783102012_l.jpg'"," ''",NA
"8696","'B80FC8BC-89BC-47A1-B3DC-B009412B01AE'",52.500788,4.956694," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5806_17066047067_l.jpg'"," ''",NA
"8697","'9CBEE073-6452-4252-80F8-97811156F0B5'",52.382877,4.886988," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5806_17165468063_l.jpg'"," ''",NA
"8698","'20005859-28D9-4D72-87D8-87D4F0DBA3B5'",52.500561,4.955566," Aluminium blikje"," Goldenpower"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5807_17247499736_l.jpg'"," ''",NA
"8699","'A41EA532-E5AC-4158-8D9B-EB4D32611D92'",52.382958,4.886661," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5807_17599546599_l.jpg'"," ''",NA
"8700","'063985EA-17FB-4322-803C-B83419A6AA0A'",52.384347,4.884041," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5808_17598009278_l.jpg'"," ''",NA
"8701","'C61DB130-BBF6-4F76-B8DF-CAE4867714A8'",52.501566,4.954913," Kleine PET-fles"," Fanta"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5809_17087270909_l.jpg'"," ''",NA
"8702","'5EBD21AF-773C-48F9-BBB0-DF5F62F86B3E'",52.384422,4.883558," Kleine PET-fles"," Chaudfontaine"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5809_17163302184_l.jpg'"," ''",NA
"8703","'1317B2AA-72E7-431E-A48A-12F4DCE6CBF5'",52.384663,4.883219," Aluminium blikje"," Fernandes"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5810_17165449323_l.jpg'"," ''",NA
"8704","'AF54DCE4-E5AF-4C95-A41B-FD6B7660E9FD'",52.502063,4.954719," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5810_17247499336_l.jpg'"," ''",NA
"8705","'356DB342-1DB1-4CD0-9FAE-E2DF88DD50A4'",52.501955,4.954577," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5811_16653245803_l.jpg'"," ''",NA
"8706","'7934B2B5-7E72-460A-BED6-DE1B03D021E7'",52.384605,4.88295," Groot karton"," 1 de Beste"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5811_17783066232_l.jpg'"," ''",NA
"8707","'206C7DC1-52D6-480A-8A89-7B73A7AD0A3E'",52.384588,4.882936," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5812_17165405443_l.jpg'"," ''",NA
"8708","'779E21F7-7662-4473-9BF4-EBA1BF2001C7'",52.502302,4.955166," Kartonnen pakje"," Fruitfris"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5812_17247498906_l.jpg'"," ''",NA
"8709","'CB68AEC7-E92E-4C84-987A-32292D84EA7F'",52.502566,4.955011," Kartonnen pakje"," Roosvicee"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5813_17272962611_l.jpg'"," ''",NA
"8710","'946C2368-0AF2-4AF1-BB99-59B652247DFF'",52.384747,4.882286," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5813_17599479769_l.jpg'"," ''",NA
"8711","'607CA44B-8FEA-4219-842E-4CE21546FEB3'",52.503041,4.954941," Kartonnen pakje"," Wicky"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5814_17273464375_l.jpg'"," ''",NA
"8712","'99394D6E-3613-4A8A-AB3B-CDCF9F7B28B4'",52.384758,4.882263," Kleine PET-fles"," Tropical"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5814_17759437066_l.jpg'"," ''",NA
"8713","'F1905DD2-8A2E-42D8-8570-DA2C54E5F841'",52.384875,4.881366," Kleine PET-fles"," Romy"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5815_17163404984_l.jpg'"," ''",NA
"8714","'F8E2A462-E089-45F6-BDD2-42C0553C6EEA'",52.503483,4.954938," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5816_16651017784_l.jpg'"," ''",NA
"8715","'ACE968BD-B3E2-47A6-AE61-502C5E131824'",52.384869,4.881291," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5816_17165371493_l.jpg'"," ''",NA
"8716","'3DDA9B52-78DE-425E-BEC5-BC3F6B0140C0'",52.504047,4.9545," Aluminium blikje"," Goldenpower"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5817_17085697178_l.jpg'"," ''",NA
"8717","'C7D5515A-6BD5-4886-BAC0-E2FEF1B3F237'",52.38478,4.881291," Pouch"," Onherkenbaar merk"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5817_17597912188_l.jpg'"," ''",NA
"8718","'C39EAE28-8BDE-42D8-8C89-665127B4FB89'",52.504105,4.954241," Kartonnen pakje"," Taksi"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5818_17085696928_l.jpg'"," ''",NA
"8719","'03E733FA-5120-4902-8C21-50255B2A3747'",52.38478,4.881302," Pouch"," Onherkenbaar merk"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5818_17598319718_l.jpg'"," ''",NA
"8720","'DD79B3C7-35B8-4734-AE9D-8C2A76E41347'",52.384777,4.8813," Kleine PET-fles"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5819_17783379152_l.jpg'"," ''",NA
"8721","'E024E6DA-8831-4D1C-90DE-99DFEC8A45F1'",52.384822,4.881147," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5820_17598550740_l.jpg'"," ''",NA
"8722","'05A28C2E-8CEA-4019-BF6A-D9B89EB7B204'",52.384797,4.881091," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5821_17599864009_l.jpg'"," ''",NA
"8723","'787DF5C5-3928-44B3-89C8-C240192ED7C2'",52.384833,4.881," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5822_17783346302_l.jpg'"," ''",NA
"8724","'6FF604D8-8F94-4682-9ECF-C93DA740FA34'",52.505858,4.954169," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5823_17273462535_l.jpg'"," ''",NA
"8725","'52DB94A3-5079-4712-BD1D-716058D8A597'",52.384833,4.881038," Kleine PET-fles"," Tropical"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5823_17599790299_l.jpg'"," ''",NA
"8726","'6C710CE6-AE8E-4BA8-9F97-FBB832DE16D6'",52.506972,4.955036," Aluminium blikje"," Freeway Up"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5824_17087267999_l.jpg'"," ''",NA
"8727","'00567B4C-7FC3-44C8-AAD3-3A68560216CA'",52.384802,4.881083," Anders"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5824_17598513860_l.jpg'"," ''",NA
"8728","'C59CF394-778B-49E4-A41D-506B3E00C073'",52.384583,4.8809," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5825_17599770789_l.jpg'"," ''",NA
"8729","'3E1D746D-0C8B-4CDD-8797-6ADE9DFD62CC'",52.507269,4.955577," Kartonnen pakje"," Wicky"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5827_17087267439_l.jpg'"," ''",NA
"8730","'1C045E1B-19A9-440D-AA4C-E9795C71C919'",52.5074,4.955672," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5828_16653242223_l.jpg'"," ''",NA
"8731","'DDC2DE56-680E-47DD-A6B0-F59B97440AB1'",52.507427,4.955711," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5829_17066042177_l.jpg'"," ''",NA
"8732","'F20EB955-3604-4472-A4C8-D1BFCC571B26'",52.509555,4.957313," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5833_17087212819_l.jpg'"," ''",NA
"8733","'45F8D1BE-101C-4D1C-88FA-675C42C52503'",52.510116,4.95748," Aluminium blikje"," Fernandes"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5835_17272959061_l.jpg'"," ''",NA
"8734","'7F0D858D-BB17-4E65-B0ED-F114E372615B'",51.506052,5.306636," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5836_16891745419_l.jpg'"," ''",NA
"8735","'7AF266A6-9C6F-492E-B1C7-268D2E405402'",52.510758,4.958147," Aluminium blikje"," Slammers"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5836_17085694458_l.jpg'"," ''",NA
"8736","'4BEE4906-CB62-4380-AB8D-779ADDAF8B7D'",51.494255,5.362333," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5837_16891745379_l.jpg'"," ''",NA
"8737","'133C9C17-6E52-4B28-897F-AA56AD00B306'",52.51063,4.958036," Aluminium blikje"," Lipton"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5837_17273460365_l.jpg'"," ''",NA
"8738","'A6671D09-F32B-4717-88D4-F14DB428B27F'",52.511177,4.958002," Pouch"," Melkunie"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5838_17273460075_l.jpg'"," ''",NA
"8739","'2CEE899E-EA07-43B8-A3B7-C7877BCCD1BD'",52.511841,4.957947," Groot karton"," 1 de Beste"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5839_17247493306_l.jpg'"," ''",NA
"8740","'5C5A8711-F8E2-401A-8A4E-5895DAF08118'",52.511836,4.958133," Kleine PET-fles"," Coca Cola"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5840_17271675132_l.jpg'"," ''",NA
"8741","'2F0E4DA9-1A36-433E-9D9A-D3D8F93B7F50'",52.512238,4.958338," Aluminium blikje"," Slammers"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5841_17085933260_l.jpg'"," ''",NA
"8742","'B0F604B9-7424-4155-A5A5-B0F5B06959A8'",52.512608,4.959144," Kleine PET-fles"," Romy"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/IMG_5842_17085933100_l.jpg'"," ''",NA
